Date,Invoice Number,Customer ID,Product ID,Units Sold,Gross,Sales Tax,Net,Net
11-Dec-17,Inv02966,Cus0205,Pro151,25,104.02,19.45,84.57,85.57
11-Dec-17,Inv02967,Cus0206,Pro145,23,138.84,25.96,112.88,113.88
11-Dec-17,Inv02968,Cus0209,Pro152,19,42.84,8.01,34.83,35.83
11-Dec-17,Inv02969,Cus0208,Pro154,3,22.64,4.23,18.41,19.41
12-Dec-17,Inv02970,Cus0210,Pro145,21,126.76,23.7,103.06,104.06
12-Dec-17,Inv02971,Cus0207,Pro148,25,132,24.68,107.32,108.32
12-Dec-17,Inv02972,Cus0204,Pro146,25,66.19,12.38,53.81,54.81
12-Dec-17,Inv02973,Cus0210,Pro153,4,42.3,7.91,34.39,35.39
12-Dec-17,Inv02974,Cus0204,Pro152,10,22.55,4.22,18.33,19.33
12-Dec-17,Inv02975,Cus0203,Pro152,19,42.84,8.01,34.83,35.83
12-Dec-17,Inv02976,Cus0203,Pro154,25,188.73,35.29,153.44,154.44
12-Dec-17,Inv02977,Cus0210,Pro145,6,36.22,6.77,29.45,30.45
12-Dec-17,Inv02978,Cus0207,Pro147,7,18.54,3.47,15.07,16.07
12-Dec-17,Inv02979,Cus0200,Pro149,16,102.88,19.24,83.64,84.64
12-Dec-17,Inv02980,Cus0208,Pro151,13,54.1,10.12,43.98,44.98
12-Dec-17,Inv02981,Cus0210,Pro150,7,55.6,10.4,45.2,46.2
12-Dec-17,Inv02982,Cus0208,Pro145,5,30.18,5.64,24.54,25.54
12-Dec-17,Inv02983,Cus0202,Pro147,3,7.95,1.49,6.46,7.46
12-Dec-17,Inv02984,Cus0200,Pro149,25,160.75,30.06,130.69,131.69
12-Dec-17,Inv02985,Cus0200,Pro145,20,120.72,22.57,98.15,99.15
12-Dec-17,Inv02986,Cus0207,Pro145,15,90.54,16.93,73.61,74.61
12-Dec-17,Inv02987,Cus0210,Pro148,27,142.56,26.66,115.9,116.9
12-Dec-17,Inv02988,Cus0208,Pro153,2,21.16,3.96,17.2,18.2
12-Dec-17,Inv02989,Cus0200,Pro154,6,45.3,8.47,36.83,37.83
12-Dec-17,Inv02990,Cus0208,Pro148,27,142.56,26.66,115.9,116.9
12-Dec-17,Inv02991,Cus0200,Pro154,18,135.89,25.41,110.48,111.48
12-Dec-17,Inv02992,Cus0200,Pro148,20,105.6,19.75,85.85,86.85
12-Dec-17,Inv02993,Cus0202,Pro151,18,74.89,14,60.89,61.89
12-Dec-17,Inv02994,Cus0209,Pro148,24,126.73,23.7,103.03,104.03
12-Dec-17,Inv02995,Cus0203,Pro150,17,135.03,25.25,109.78,110.78
13-Dec-17,Inv02996,Cus0208,Pro146,15,39.72,7.43,32.29,33.29
13-Dec-17,Inv02997,Cus0202,Pro153,18,190.35,35.59,154.76,155.76
13-Dec-17,Inv02998,Cus0202,Pro147,13,34.42,6.44,27.98,28.98
13-Dec-17,Inv02999,Cus0207,Pro148,14,73.92,13.82,60.1,61.1
13-Dec-17,Inv03000,Cus0205,Pro153,23,243.23,45.48,197.75,198.75
13-Dec-17,Inv03001,Cus0204,Pro148,17,89.77,16.79,72.98,73.98
13-Dec-17,Inv03002,Cus0209,Pro154,26,196.28,36.7,159.58,160.58
13-Dec-17,Inv03003,Cus0202,Pro150,24,190.63,35.65,154.98,155.98
13-Dec-17,Inv03004,Cus0209,Pro145,20,120.72,22.57,98.15,99.15
13-Dec-17,Inv03005,Cus0210,Pro152,24,54.11,10.12,43.99,44.99
13-Dec-17,Inv03006,Cus0202,Pro145,19,114.69,21.45,93.24,94.24
13-Dec-17,Inv03007,Cus0207,Pro146,24,63.54,11.88,51.66,52.66
13-Dec-17,Inv03008,Cus0202,Pro152,24,54.11,10.12,43.99,44.99
13-Dec-17,Inv03009,Cus0209,Pro151,9,37.44,7,30.44,31.44
13-Dec-17,Inv03010,Cus0204,Pro146,21,55.6,10.4,45.2,46.2
13-Dec-17,Inv03011,Cus0203,Pro145,22,132.8,24.83,107.97,108.97
13-Dec-17,Inv03012,Cus0209,Pro152,2,4.51,0.84,3.67,4.67
13-Dec-17,Inv03013,Cus0207,Pro150,12,95.31,17.82,77.49,78.49
13-Dec-17,Inv03014,Cus0209,Pro152,11,24.8,4.64,20.16,21.16
13-Dec-17,Inv03015,Cus0202,Pro149,20,128.6,24.05,104.55,105.55
13-Dec-17,Inv03016,Cus0201,Pro146,16,42.36,7.92,34.44,35.44
13-Dec-17,Inv03017,Cus0204,Pro148,17,89.77,16.79,72.98,73.98
13-Dec-17,Inv03018,Cus0209,Pro146,22,58.25,10.89,47.36,48.36
13-Dec-17,Inv03019,Cus0204,Pro151,23,95.69,17.89,77.8,78.8
13-Dec-17,Inv03020,Cus0206,Pro153,13,137.48,25.71,111.77,112.77
13-Dec-17,Inv03021,Cus0200,Pro152,21,47.34,8.85,38.49,39.49
13-Dec-17,Inv03022,Cus0200,Pro151,24,99.85,18.67,81.18,82.18
13-Dec-17,Inv03023,Cus0200,Pro148,12,63.36,11.85,51.51,52.51
13-Dec-17,Inv03024,Cus0208,Pro146,8,21.18,3.96,17.22,18.22
13-Dec-17,Inv03025,Cus0210,Pro153,8,84.6,15.82,68.78,69.78
13-Dec-17,Inv03026,Cus0202,Pro154,22,166.09,31.06,135.03,136.03
13-Dec-17,Inv03027,Cus0209,Pro150,2,15.89,2.97,12.92,13.92
13-Dec-17,Inv03028,Cus0200,Pro148,14,73.92,13.82,60.1,61.1
14-Dec-17,Inv03029,Cus0205,Pro149,18,115.74,21.64,94.1,95.1
14-Dec-17,Inv03030,Cus0209,Pro150,17,135.03,25.25,109.78,110.78
14-Dec-17,Inv03031,Cus0201,Pro146,14,37.07,6.93,30.14,31.14
14-Dec-17,Inv03032,Cus0204,Pro152,8,18.03,3.37,14.66,15.66
14-Dec-17,Inv03033,Cus0208,Pro145,27,162.99,30.48,132.51,133.51
14-Dec-17,Inv03034,Cus0201,Pro149,18,115.74,21.64,94.1,95.1
14-Dec-17,Inv03035,Cus0207,Pro145,19,114.69,21.45,93.24,94.24
14-Dec-17,Inv03036,Cus0207,Pro145,15,90.54,16.93,73.61,74.61
14-Dec-17,Inv03037,Cus0200,Pro147,20,52.95,9.9,43.05,44.05
14-Dec-17,Inv03038,Cus0203,Pro150,3,23.83,4.46,19.37,20.37
14-Dec-17,Inv03039,Cus0204,Pro146,9,23.83,4.46,19.37,20.37
14-Dec-17,Inv03040,Cus0208,Pro147,16,42.36,7.92,34.44,35.44
14-Dec-17,Inv03041,Cus0203,Pro147,13,34.42,6.44,27.98,28.98
14-Dec-17,Inv03042,Cus0205,Pro151,4,16.64,3.11,13.53,14.53
14-Dec-17,Inv03043,Cus0200,Pro152,25,56.36,10.54,45.82,46.82
14-Dec-17,Inv03044,Cus0204,Pro147,8,21.18,3.96,17.22,18.22
14-Dec-17,Inv03045,Cus0205,Pro154,2,15.1,2.82,12.28,13.28
14-Dec-17,Inv03046,Cus0205,Pro154,9,67.95,12.71,55.24,56.24
14-Dec-17,Inv03047,Cus0205,Pro146,5,13.23,2.47,10.76,11.76
14-Dec-17,Inv03048,Cus0206,Pro152,8,18.03,3.37,14.66,15.66
14-Dec-17,Inv03049,Cus0209,Pro152,14,31.56,5.9,25.66,26.66
14-Dec-17,Inv03050,Cus0209,Pro151,20,83.21,15.56,67.65,68.65
14-Dec-17,Inv03051,Cus0201,Pro153,24,253.8,47.46,206.34,207.34
14-Dec-17,Inv03052,Cus0210,Pro154,6,45.3,8.47,36.83,37.83
14-Dec-17,Inv03053,Cus0206,Pro149,11,70.73,13.23,57.5,58.5
14-Dec-17,Inv03054,Cus0210,Pro145,16,96.58,18.06,78.52,79.52
14-Dec-17,Inv03055,Cus0210,Pro153,17,179.78,33.62,146.16,147.16
14-Dec-17,Inv03056,Cus0206,Pro152,14,31.56,5.9,25.66,26.66
14-Dec-17,Inv03057,Cus0205,Pro150,4,31.77,5.94,25.83,26.83
14-Dec-17,Inv03058,Cus0209,Pro145,11,66.4,12.42,53.98,54.98
15-Dec-17,Inv03059,Cus0200,Pro149,27,173.6,32.46,141.14,142.14
15-Dec-17,Inv03060,Cus0200,Pro150,15,119.14,22.28,96.86,97.86
15-Dec-17,Inv03061,Cus0203,Pro151,25,104.02,19.45,84.57,85.57
15-Dec-17,Inv03062,Cus0202,Pro146,24,63.54,11.88,51.66,52.66
15-Dec-17,Inv03063,Cus0207,Pro150,9,71.49,13.37,58.12,59.12
15-Dec-17,Inv03064,Cus0208,Pro152,20,45.09,8.43,36.66,37.66
15-Dec-17,Inv03065,Cus0210,Pro152,3,6.77,1.27,5.5,6.5
15-Dec-17,Inv03066,Cus0204,Pro154,10,75.5,14.12,61.38,62.38
15-Dec-17,Inv03067,Cus0210,Pro151,21,87.38,16.34,71.04,72.04
15-Dec-17,Inv03068,Cus0203,Pro153,3,31.72,5.93,25.79,26.79
15-Dec-17,Inv03069,Cus0202,Pro150,18,142.98,26.74,116.24,117.24
15-Dec-17,Inv03070,Cus0209,Pro146,18,47.66,8.91,38.75,39.75
15-Dec-17,Inv03071,Cus0210,Pro150,12,95.31,17.82,77.49,78.49
15-Dec-17,Inv03072,Cus0203,Pro154,24,181.18,33.88,147.3,148.3
15-Dec-17,Inv03073,Cus0200,Pro150,7,55.6,10.4,45.2,46.2
15-Dec-17,Inv03074,Cus0208,Pro145,22,132.8,24.83,107.97,108.97
15-Dec-17,Inv03075,Cus0200,Pro152,20,45.09,8.43,36.66,37.66
15-Dec-17,Inv03076,Cus0202,Pro147,7,18.54,3.47,15.07,16.07
15-Dec-17,Inv03077,Cus0210,Pro150,26,206.52,38.62,167.9,168.9
15-Dec-17,Inv03078,Cus0201,Pro146,17,45.01,8.42,36.59,37.59
15-Dec-17,Inv03079,Cus0207,Pro151,20,83.21,15.56,67.65,68.65
15-Dec-17,Inv03080,Cus0201,Pro148,24,126.73,23.7,103.03,104.03
15-Dec-17,Inv03081,Cus0202,Pro148,24,126.73,23.7,103.03,104.03
15-Dec-17,Inv03082,Cus0209,Pro147,25,66.19,12.38,53.81,54.81
15-Dec-17,Inv03083,Cus0207,Pro146,25,66.19,12.38,53.81,54.81
15-Dec-17,Inv03084,Cus0207,Pro151,23,95.69,17.89,77.8,78.8
15-Dec-17,Inv03085,Cus0205,Pro153,20,211.5,39.55,171.95,172.95
15-Dec-17,Inv03086,Cus0203,Pro145,6,36.22,6.77,29.45,30.45
15-Dec-17,Inv03087,Cus0204,Pro148,14,73.92,13.82,60.1,61.1
15-Dec-17,Inv03088,Cus0203,Pro150,12,95.31,17.82,77.49,78.49
15-Dec-17,Inv03089,Cus0203,Pro154,16,120.79,22.59,98.2,99.2
15-Dec-17,Inv03090,Cus0206,Pro145,4,24.14,4.51,19.63,20.63
15-Dec-17,Inv03091,Cus0207,Pro153,11,116.32,21.75,94.57,95.57
15-Dec-17,Inv03092,Cus0203,Pro149,6,38.59,7.22,31.37,32.37
15-Dec-17,Inv03093,Cus0200,Pro154,9,67.95,12.71,55.24,56.24
15-Dec-17,Inv03094,Cus0201,Pro146,3,7.95,1.49,6.46,7.46
15-Dec-17,Inv03095,Cus0205,Pro145,5,30.18,5.64,24.54,25.54
15-Dec-17,Inv03096,Cus0201,Pro149,8,51.44,9.62,41.82,42.82
15-Dec-17,Inv03097,Cus0204,Pro150,25,198.57,37.13,161.44,162.44
15-Dec-17,Inv03098,Cus0208,Pro147,15,39.7,7.42,32.28,33.28
15-Dec-17,Inv03099,Cus0209,Pro145,21,126.76,23.7,103.06,104.06
15-Dec-17,Inv03100,Cus0209,Pro145,5,30.18,5.64,24.54,25.54
15-Dec-17,Inv03101,Cus0202,Pro149,17,109.31,20.44,88.87,89.87
15-Dec-17,Inv03102,Cus0202,Pro147,25,66.19,12.38,53.81,54.81
15-Dec-17,Inv03103,Cus0202,Pro149,11,70.73,13.23,57.5,58.5
15-Dec-17,Inv03104,Cus0204,Pro145,15,90.54,16.93,73.61,74.61
15-Dec-17,Inv03105,Cus0204,Pro147,27,71.48,13.37,58.11,59.11
16-Dec-17,Inv03106,Cus0205,Pro150,16,127.08,23.76,103.32,104.32
16-Dec-17,Inv03107,Cus0200,Pro146,17,45.01,8.42,36.59,37.59
16-Dec-17,Inv03108,Cus0203,Pro149,23,147.88,27.65,120.23,121.23
16-Dec-17,Inv03109,Cus0207,Pro148,13,68.65,12.84,55.81,56.81
16-Dec-17,Inv03110,Cus0202,Pro148,10,52.8,9.87,42.93,43.93
16-Dec-17,Inv03111,Cus0206,Pro153,10,105.76,19.78,85.98,86.98
16-Dec-17,Inv03112,Cus0209,Pro149,7,45.01,8.42,36.59,37.59
16-Dec-17,Inv03113,Cus0206,Pro150,26,206.52,38.62,167.9,168.9
16-Dec-17,Inv03114,Cus0206,Pro152,22,49.59,9.27,40.32,41.32
16-Dec-17,Inv03115,Cus0201,Pro149,6,38.59,7.22,31.37,32.37
16-Dec-17,Inv03116,Cus0209,Pro150,16,127.08,23.76,103.32,104.32
16-Dec-17,Inv03117,Cus0200,Pro154,20,150.98,28.23,122.75,123.75
16-Dec-17,Inv03118,Cus0200,Pro154,26,196.28,36.7,159.58,160.58
16-Dec-17,Inv03119,Cus0200,Pro153,5,52.88,9.89,42.99,43.99
16-Dec-17,Inv03120,Cus0206,Pro150,6,47.66,8.91,38.75,39.75
16-Dec-17,Inv03121,Cus0208,Pro146,9,23.83,4.46,19.37,20.37
16-Dec-17,Inv03122,Cus0209,Pro148,18,95.04,17.77,77.27,78.27
16-Dec-17,Inv03123,Cus0205,Pro151,22,91.54,17.12,74.42,75.42
16-Dec-17,Inv03124,Cus0206,Pro151,21,87.38,16.34,71.04,72.04
16-Dec-17,Inv03125,Cus0206,Pro148,5,26.4,4.94,21.46,22.46
16-Dec-17,Inv03126,Cus0208,Pro146,27,71.49,13.37,58.12,59.12
16-Dec-17,Inv03127,Cus0200,Pro153,14,148.06,27.69,120.37,121.37
16-Dec-17,Inv03128,Cus0206,Pro149,11,70.73,13.23,57.5,58.5
16-Dec-17,Inv03129,Cus0210,Pro151,12,49.93,9.34,40.59,41.59
16-Dec-17,Inv03130,Cus0209,Pro146,21,55.6,10.4,45.2,46.2
16-Dec-17,Inv03131,Cus0207,Pro154,16,120.79,22.59,98.2,99.2
16-Dec-17,Inv03132,Cus0200,Pro152,13,29.31,5.48,23.83,24.83
16-Dec-17,Inv03133,Cus0209,Pro151,23,95.69,17.89,77.8,78.8
16-Dec-17,Inv03134,Cus0204,Pro152,20,45.09,8.43,36.66,37.66
16-Dec-17,Inv03135,Cus0207,Pro149,16,102.88,19.24,83.64,84.64
16-Dec-17,Inv03136,Cus0205,Pro151,21,87.38,16.34,71.04,72.04
16-Dec-17,Inv03137,Cus0200,Pro153,2,21.16,3.96,17.2,18.2
16-Dec-17,Inv03138,Cus0207,Pro149,5,32.15,6.01,26.14,27.14
16-Dec-17,Inv03139,Cus0207,Pro145,26,156.95,29.35,127.6,128.6
16-Dec-17,Inv03140,Cus0209,Pro147,13,34.42,6.44,27.98,28.98
16-Dec-17,Inv03141,Cus0209,Pro152,19,42.84,8.01,34.83,35.83
16-Dec-17,Inv03142,Cus0206,Pro147,26,68.83,12.87,55.96,56.96
16-Dec-17,Inv03143,Cus0203,Pro148,18,95.04,17.77,77.27,78.27
16-Dec-17,Inv03144,Cus0203,Pro153,5,52.88,9.89,42.99,43.99
16-Dec-17,Inv03145,Cus0203,Pro148,23,121.44,22.71,98.73,99.73
16-Dec-17,Inv03146,Cus0210,Pro154,9,67.95,12.71,55.24,56.24
16-Dec-17,Inv03147,Cus0206,Pro151,20,83.21,15.56,67.65,68.65
17-Dec-17,Inv03148,Cus0207,Pro152,22,49.59,9.27,40.32,41.32
17-Dec-17,Inv03149,Cus0207,Pro146,12,31.77,5.94,25.83,26.83
17-Dec-17,Inv03150,Cus0204,Pro151,8,33.28,6.22,27.06,28.06
17-Dec-17,Inv03151,Cus0206,Pro145,8,48.29,9.03,39.26,40.26
17-Dec-17,Inv03152,Cus0203,Pro145,8,48.29,9.03,39.26,40.26
17-Dec-17,Inv03153,Cus0200,Pro151,4,16.64,3.11,13.53,14.53
17-Dec-17,Inv03154,Cus0206,Pro148,12,63.36,11.85,51.51,52.51
17-Dec-17,Inv03155,Cus0210,Pro149,20,128.6,24.05,104.55,105.55
17-Dec-17,Inv03156,Cus0203,Pro152,18,40.58,7.59,32.99,33.99
17-Dec-17,Inv03157,Cus0203,Pro152,12,27.06,5.06,22,23
17-Dec-17,Inv03158,Cus0209,Pro147,9,23.83,4.46,19.37,20.37
17-Dec-17,Inv03159,Cus0206,Pro147,12,31.77,5.94,25.83,26.83
17-Dec-17,Inv03160,Cus0207,Pro150,18,142.98,26.74,116.24,117.24
17-Dec-17,Inv03161,Cus0208,Pro148,26,137.28,25.67,111.61,112.61
17-Dec-17,Inv03162,Cus0210,Pro154,23,173.63,32.47,141.16,142.16
17-Dec-17,Inv03163,Cus0210,Pro149,4,25.72,4.81,20.91,21.91
17-Dec-17,Inv03164,Cus0204,Pro145,25,150.91,28.22,122.69,123.69
17-Dec-17,Inv03165,Cus0204,Pro146,13,34.42,6.44,27.98,28.98
17-Dec-17,Inv03166,Cus0202,Pro151,7,29.13,5.45,23.68,24.68
17-Dec-17,Inv03167,Cus0202,Pro151,2,8.33,1.56,6.77,7.77
17-Dec-17,Inv03168,Cus0209,Pro152,5,11.27,2.11,9.16,10.16
17-Dec-17,Inv03169,Cus0206,Pro150,19,150.91,28.22,122.69,123.69
17-Dec-17,Inv03170,Cus0202,Pro150,16,127.08,23.76,103.32,104.32
17-Dec-17,Inv03171,Cus0207,Pro152,2,4.51,0.84,3.67,4.67
17-Dec-17,Inv03172,Cus0210,Pro145,25,150.91,28.22,122.69,123.69
17-Dec-17,Inv03173,Cus0201,Pro154,3,22.64,4.23,18.41,19.41
17-Dec-17,Inv03174,Cus0208,Pro145,8,48.29,9.03,39.26,40.26
17-Dec-17,Inv03175,Cus0209,Pro150,27,214.46,40.1,174.36,175.36
17-Dec-17,Inv03176,Cus0207,Pro148,4,21.12,3.95,17.17,18.17
17-Dec-17,Inv03177,Cus0201,Pro149,4,25.72,4.81,20.91,21.91
17-Dec-17,Inv03178,Cus0207,Pro146,18,47.66,8.91,38.75,39.75
17-Dec-17,Inv03179,Cus0208,Pro154,19,143.43,26.82,116.61,117.61
17-Dec-17,Inv03180,Cus0204,Pro149,6,38.59,7.22,31.37,32.37
17-Dec-17,Inv03181,Cus0206,Pro148,4,21.12,3.95,17.17,18.17
17-Dec-17,Inv03182,Cus0206,Pro152,22,49.59,9.27,40.32,41.32
17-Dec-17,Inv03183,Cus0204,Pro150,7,55.6,10.4,45.2,46.2
17-Dec-17,Inv03184,Cus0209,Pro145,17,102.62,19.19,83.43,84.43
17-Dec-17,Inv03185,Cus0208,Pro146,13,34.42,6.44,27.98,28.98
17-Dec-17,Inv03186,Cus0203,Pro146,25,66.19,12.38,53.81,54.81
17-Dec-17,Inv03187,Cus0207,Pro151,5,20.8,3.89,16.91,17.91
17-Dec-17,Inv03188,Cus0209,Pro149,8,51.44,9.62,41.82,42.82
17-Dec-17,Inv03189,Cus0203,Pro154,13,98.14,18.35,79.79,80.79
17-Dec-17,Inv03190,Cus0206,Pro149,13,83.59,15.63,67.96,68.96
18-Dec-17,Inv03191,Cus0201,Pro153,25,264.38,49.44,214.94,215.94
18-Dec-17,Inv03192,Cus0209,Pro151,9,37.44,7,30.44,31.44
18-Dec-17,Inv03193,Cus0209,Pro151,17,70.74,13.23,57.51,58.51
18-Dec-17,Inv03194,Cus0210,Pro146,13,34.42,6.44,27.98,28.98
18-Dec-17,Inv03195,Cus0201,Pro149,10,64.3,12.02,52.28,53.28
18-Dec-17,Inv03196,Cus0209,Pro154,27,203.82,38.11,165.71,166.71
18-Dec-17,Inv03197,Cus0201,Pro150,18,142.98,26.74,116.24,117.24
18-Dec-17,Inv03198,Cus0202,Pro148,24,126.73,23.7,103.03,104.03
18-Dec-17,Inv03199,Cus0200,Pro147,3,7.95,1.49,6.46,7.46
18-Dec-17,Inv03200,Cus0209,Pro150,17,135.03,25.25,109.78,110.78
18-Dec-17,Inv03201,Cus0205,Pro152,3,6.77,1.27,5.5,6.5
18-Dec-17,Inv03202,Cus0210,Pro150,11,87.37,16.34,71.03,72.03
18-Dec-17,Inv03203,Cus0205,Pro154,25,188.73,35.29,153.44,154.44
18-Dec-17,Inv03204,Cus0205,Pro146,17,45.01,8.42,36.59,37.59
18-Dec-17,Inv03205,Cus0209,Pro153,18,190.35,35.59,154.76,155.76
18-Dec-17,Inv03206,Cus0209,Pro149,15,96.44,18.03,78.41,79.41
18-Dec-17,Inv03207,Cus0204,Pro147,23,60.89,11.39,49.5,50.5
18-Dec-17,Inv03208,Cus0204,Pro153,5,52.88,9.89,42.99,43.99
18-Dec-17,Inv03209,Cus0200,Pro153,13,137.48,25.71,111.77,112.77
18-Dec-17,Inv03210,Cus0204,Pro150,17,135.03,25.25,109.78,110.78
18-Dec-17,Inv03211,Cus0204,Pro147,20,52.95,9.9,43.05,44.05
18-Dec-17,Inv03212,Cus0203,Pro154,24,181.18,33.88,147.3,148.3
18-Dec-17,Inv03213,Cus0202,Pro152,12,27.06,5.06,22,23
18-Dec-17,Inv03214,Cus0203,Pro154,5,37.75,7.06,30.69,31.69
18-Dec-17,Inv03215,Cus0205,Pro149,7,45.01,8.42,36.59,37.59
18-Dec-17,Inv03216,Cus0203,Pro152,15,33.81,6.32,27.49,28.49
18-Dec-17,Inv03217,Cus0206,Pro148,10,52.8,9.87,42.93,43.93
18-Dec-17,Inv03218,Cus0202,Pro154,26,196.28,36.7,159.58,160.58
18-Dec-17,Inv03219,Cus0205,Pro151,18,74.89,14,60.89,61.89
18-Dec-17,Inv03220,Cus0201,Pro153,9,95.18,17.8,77.38,78.38
18-Dec-17,Inv03221,Cus0202,Pro150,4,31.77,5.94,25.83,26.83
18-Dec-17,Inv03222,Cus0200,Pro150,12,95.31,17.82,77.49,78.49
18-Dec-17,Inv03223,Cus0207,Pro151,22,91.54,17.12,74.42,75.42
18-Dec-17,Inv03224,Cus0203,Pro148,11,58.08,10.86,47.22,48.22
18-Dec-17,Inv03225,Cus0207,Pro146,18,47.66,8.91,38.75,39.75
18-Dec-17,Inv03226,Cus0203,Pro148,14,73.92,13.82,60.1,61.1
18-Dec-17,Inv03227,Cus0203,Pro147,10,26.47,4.95,21.52,22.52
18-Dec-17,Inv03228,Cus0208,Pro148,24,126.73,23.7,103.03,104.03
18-Dec-17,Inv03229,Cus0208,Pro148,20,105.6,19.75,85.85,86.85
18-Dec-17,Inv03230,Cus0208,Pro153,9,95.18,17.8,77.38,78.38
18-Dec-17,Inv03231,Cus0206,Pro149,23,147.88,27.65,120.23,121.23
18-Dec-17,Inv03232,Cus0203,Pro150,18,142.98,26.74,116.24,117.24
18-Dec-17,Inv03233,Cus0200,Pro153,27,285.53,53.39,232.14,233.14
18-Dec-17,Inv03234,Cus0206,Pro154,27,203.82,38.11,165.71,166.71
19-Dec-17,Inv03235,Cus0204,Pro150,16,127.08,23.76,103.32,104.32
19-Dec-17,Inv03236,Cus0205,Pro152,7,15.78,2.95,12.83,13.83
19-Dec-17,Inv03237,Cus0209,Pro152,10,22.55,4.22,18.33,19.33
19-Dec-17,Inv03238,Cus0207,Pro154,13,98.14,18.35,79.79,80.79
19-Dec-17,Inv03239,Cus0208,Pro146,6,15.89,2.97,12.92,13.92
19-Dec-17,Inv03240,Cus0209,Pro148,23,121.44,22.71,98.73,99.73
19-Dec-17,Inv03241,Cus0203,Pro150,4,31.77,5.94,25.83,26.83
19-Dec-17,Inv03242,Cus0210,Pro145,5,30.18,5.64,24.54,25.54
19-Dec-17,Inv03243,Cus0201,Pro153,18,190.35,35.59,154.76,155.76
19-Dec-17,Inv03244,Cus0204,Pro153,23,243.23,45.48,197.75,198.75
19-Dec-17,Inv03245,Cus0203,Pro148,8,42.24,7.9,34.34,35.34
19-Dec-17,Inv03246,Cus0210,Pro151,2,8.33,1.56,6.77,7.77
19-Dec-17,Inv03247,Cus0200,Pro150,13,103.26,19.31,83.95,84.95
19-Dec-17,Inv03248,Cus0210,Pro153,6,63.46,11.87,51.59,52.59
19-Dec-17,Inv03249,Cus0209,Pro147,17,45.01,8.42,36.59,37.59
19-Dec-17,Inv03250,Cus0206,Pro147,24,63.54,11.88,51.66,52.66
19-Dec-17,Inv03251,Cus0204,Pro149,3,19.29,3.61,15.68,16.68
19-Dec-17,Inv03252,Cus0206,Pro154,16,120.79,22.59,98.2,99.2
19-Dec-17,Inv03253,Cus0202,Pro150,27,214.46,40.1,174.36,175.36
19-Dec-17,Inv03254,Cus0200,Pro146,17,45.01,8.42,36.59,37.59
19-Dec-17,Inv03255,Cus0200,Pro149,6,38.59,7.22,31.37,32.37
19-Dec-17,Inv03256,Cus0204,Pro146,23,60.9,11.39,49.51,50.51
19-Dec-17,Inv03257,Cus0210,Pro146,5,13.23,2.47,10.76,11.76
19-Dec-17,Inv03258,Cus0203,Pro152,13,29.31,5.48,23.83,24.83
19-Dec-17,Inv03259,Cus0208,Pro148,15,79.2,14.81,64.39,65.39
19-Dec-17,Inv03260,Cus0208,Pro154,2,15.1,2.82,12.28,13.28
19-Dec-17,Inv03261,Cus0208,Pro153,4,42.3,7.91,34.39,35.39
19-Dec-17,Inv03262,Cus0203,Pro147,26,68.83,12.87,55.96,56.96
19-Dec-17,Inv03263,Cus0206,Pro149,6,38.59,7.22,31.37,32.37
19-Dec-17,Inv03264,Cus0204,Pro151,26,108.18,20.23,87.95,88.95
19-Dec-17,Inv03265,Cus0202,Pro149,13,83.59,15.63,67.96,68.96
19-Dec-17,Inv03266,Cus0210,Pro152,3,6.77,1.27,5.5,6.5
19-Dec-17,Inv03267,Cus0209,Pro154,5,37.75,7.06,30.69,31.69
19-Dec-17,Inv03268,Cus0205,Pro153,5,52.88,9.89,42.99,43.99
19-Dec-17,Inv03269,Cus0206,Pro147,25,66.19,12.38,53.81,54.81
19-Dec-17,Inv03270,Cus0201,Pro147,3,7.95,1.49,6.46,7.46
19-Dec-17,Inv03271,Cus0205,Pro148,8,42.24,7.9,34.34,35.34
20-Dec-17,Inv03272,Cus0207,Pro150,15,119.14,22.28,96.86,97.86
20-Dec-17,Inv03273,Cus0203,Pro151,27,112.34,21.01,91.33,92.33
20-Dec-17,Inv03274,Cus0206,Pro146,15,39.72,7.43,32.29,33.29
20-Dec-17,Inv03275,Cus0202,Pro145,25,150.91,28.22,122.69,123.69
20-Dec-17,Inv03276,Cus0200,Pro152,20,45.09,8.43,36.66,37.66
20-Dec-17,Inv03277,Cus0209,Pro147,23,60.89,11.39,49.5,50.5
20-Dec-17,Inv03278,Cus0207,Pro150,3,23.83,4.46,19.37,20.37
20-Dec-17,Inv03279,Cus0209,Pro150,3,23.83,4.46,19.37,20.37
20-Dec-17,Inv03280,Cus0206,Pro146,2,5.3,0.99,4.31,5.31
20-Dec-17,Inv03281,Cus0207,Pro147,20,52.95,9.9,43.05,44.05
20-Dec-17,Inv03282,Cus0210,Pro149,18,115.74,21.64,94.1,95.1
20-Dec-17,Inv03283,Cus0205,Pro147,23,60.89,11.39,49.5,50.5
20-Dec-17,Inv03284,Cus0208,Pro146,4,10.59,1.98,8.61,9.61
20-Dec-17,Inv03285,Cus0205,Pro151,24,99.85,18.67,81.18,82.18
20-Dec-17,Inv03286,Cus0207,Pro148,5,26.4,4.94,21.46,22.46
20-Dec-17,Inv03287,Cus0206,Pro149,18,115.74,21.64,94.1,95.1
20-Dec-17,Inv03288,Cus0207,Pro149,9,57.87,10.82,47.05,48.05
20-Dec-17,Inv03289,Cus0210,Pro152,26,58.62,10.96,47.66,48.66
